,제품코드,ATC코드,규격,단위,상한금액,전일,급여여부
5220,642001340,C07CB03,1,정,159,전문,1
5221,648500610,C09DA01,1,정,203,전문,1
5222,652600670,C09DA01,1,정,253,전문,1
5223,669900550,C09DA01,1,정,282,전문,1
5224,646000490,C09DA01,1,정,282,전문,1
5225,645405260,C09DA01,1,정,353,전문,1
5226,658600240,C09DA01,1,정,369,전문,1
5227,641702900,C09DA01,1,정,389,전문,1
5228,648201690,C09DA01,1,정,391,전문,1
5229,661901630,C09DA01,1,정,392,전문,1
5230,640001630,C09DA01,1,정,393,전문,1
5231,654303760,C09DA01,1,정,412,전문,1
5232,655600440,C09DA01,1,정,415,전문,1
5233,647300260,C09DA01,1,정,415,전문,1
5234,640900290,C09DA01,1,정,415,전문,1
5235,652300190,C09DA01,1,정,415,전문,1
5236,621802080,C09DA01,1,정,415,전문,1
5237,651500370,C09DA01,1,정,415,전문,1
5238,644800540,C09DA01,1,정,415,전문,1
5239,649800570,C09DA01,1,정,415,전문,1
5240,641904720,C09DA01,1,정,415,전문,1
5241,646203850,C09DA01,1,정,415,전문,1
5242,625200290,C09DA01,1,정,415,전문,1
5243,669501800,C09DA01,1,정,415,전문,1
5244,622801660,C09DA01,1,정,415,전문,1
5245,669700180,C09DA01,1,정,415,전문,1
5246,645901310,C09DA01,1,정,415,전문,1
5247,693201150,C09DA01,1,정,415,전문,1
5248,645201200,C09DA01,1,정,415,전문,1
5249,671801420,C09DA01,1,정,415,전문,1
5250,652901490,C09DA01,1,정,415,전문,1
5251,649604580,C09DA01,1,정,415,전문,1
5252,698502230,C09DA01,1,정,415,전문,1
5253,658501930,C09DA01,1,정,415,전문,1
5254,628800550,C09DA01,1,정,415,전문,1
5255,651202210,C09DA01,1,정,415,전문,1
5256,694001150,C09DA01,1,정,415,전문,1
5257,662503470,C09DA01,1,정,415,전문,1
5258,656004500,C09DA01,1,정,415,전문,1
5259,649103540,C09DA01,1,정,415,전문,1
5260,693902640,C09DA01,1,정,415,전문,1
5261,647204820,C09DA01,1,정,415,전문,1
5262,689000610,C09DA01,1,정,415,전문,1
5263,654701960,C09DA01,1,정,415,전문,1
5264,658106490,C09DA01,1,정,415,전문,1
5265,57600180,C09DA01,1,정,415,전문,1
5266,678601580,C09DA01,1,정,415,전문,1
5267,649001420,C09DA01,1,정,415,전문,1
5268,623006480,C09DA01,1,정,415,전문,1
5269,628901580,C09DA01,1,정,415,전문,1
5270,670502210,C09DA01,1,정,415,전문,1
5271,643700170,C09DA01,1,정,480,전문,1
5272,658200350,C09DA01,1,정,480,전문,1
5273,665500290,C09DA01,1,정,483,전문,1
5274,660700340,C09DA01,1,정,485,전문,1
5275,670301450,C09DA01,1,정,485,전문,1
5276,73100340,C09DA01,1,정,486,전문,1
5277,643502010,C09DA01,1,정,487,전문,1
5278,642505190,C09DA01,1,정,488,전문,1
5279,648100540,C09DA01,1,정,488,전문,1
5280,642100330,C09DA01,1,정,488,전문,1
5281,642402050,C09DA01,1,정,488,전문,1
5282,642903050,C09DA01,1,정,488,전문,1
5283,644300950,C09DA01,1,정,488,전문,1
5284,670606730,C09DA01,1,정,488,전문,1
5285,643301200,C09DA01,1,정,488,전문,1
5286,644000980,C09DA01,1,정,488,전문,1
5287,644703770,C09DA01,1,정,488,전문,1
5288,649402220,C09DA01,1,정,488,전문,1
5289,657803190,C09DA01,1,정,488,전문,1
5290,658600230,C09DA01,1,정,420,전문,1
5291,640001640,C09DA01,1,정,506,전문,1
5292,641702890,C09DA01,1,정,512,전문,1
5293,640900280,C09DA01,1,정,514,전문,1
5294,647300250,C09DA01,1,정,515,전문,1
5295,652300180,C09DA01,1,정,535,전문,1
5296,621802090,C09DA01,1,정,545,전문,1
5297,671801410,C09DA01,1,정,545,전문,1
5298,652603860,C09DA01,1,정,545,전문,1
5299,645604510,C09DA01,1,정,545,전문,1
5300,649800560,C09DA01,1,정,545,전문,1
5301,669501790,C09DA01,1,정,545,전문,1
5302,641904710,C09DA01,1,정,545,전문,1
5303,694001190,C09DA01,1,정,545,전문,1
5304,656204870,C09DA01,1,정,545,전문,1
5305,649104570,C09DA01,1,정,545,전문,1
5306,57600650,C09DA01,1,정,545,전문,1
5307,670502200,C09DA01,1,정,545,전문,1
5308,73000650,C09DA01,1,정,545,전문,1
5309,642903060,C09DA01,1,정,575,전문,1
5310,643301190,C09DA01,1,정,579,전문,1
5311,643700160,C09DA01,1,정,625,전문,1
5312,665500280,C09DA01,1,정,631,전문,1
5313,642505210,C09DA01,1,정,639,전문,1
5314,73100350,C09DA01,1,정,639,전문,1
5315,642100320,C09DA01,1,정,640,전문,1
5316,644000970,C09DA01,1,정,640,전문,1
5317,644703780,C09DA01,1,정,640,전문,1
5318,648100530,C09DA01,1,정,641,전문,1
5319,670606830,C09DA01,1,정,641,전문,1
5320,643502020,C09DA01,1,정,641,전문,1
5321,649402210,C09DA01,1,정,641,전문,1
5322,640005470,C09DA01,1,정,286,전문,1
5323,641703510,C09DA01,1,정,318,전문,1
5324,644002750,C09DA01,1,정,397,전문,1
5325,644703790,C09DA01,1,정,397,전문,1
5326,671804560,C09DA01,1,정,397,전문,1
5327,642402060,C09DA01,1,정,429,전문,1
5328,670502300,C09DA01,1,정,546,전문,1
5329,694001140,C09DA01,1,정,546,전문,1
5330,643502000,C09DA01,1,정,547,전문,1
5331,657804520,C09DA01,1,정,577,전문,1
5332,670606800,C09DA01,1,정,632,전문,1
5333,642505200,C09DA01,1,정,637,전문,1
5334,73100360,C09DA01,1,정,638,전문,1
5335,642103100,C09DA01,1,정,639,전문,1
5336,643301210,C09DA01,1,정,642,전문,1
5337,53301090,C09DA03,1,정,425,전문,1
5338,654002260,C09DA03,1,정,429,전문,1
5339,647802950,C09DA03,1,정,429,전문,1
5340,642402080,C09DA03,1,정,429,전문,1
5341,640005890,C09DA03,1,정,447,전문,1
5342,652601740,C09DA03,1,정,462,전문,1
5343,669501760,C09DA03,1,정,462,전문,1
5344,652902300,C09DA03,1,정,462,전문,1
5345,653401540,C09DA03,1,정,462,전문,1
5346,644912390,C09DA03,1,정,462,전문,1
5347,649506020,C09DA03,1,정,462,전문,1
5348,651502570,C09DA03,1,정,462,전문,1
5349,621801180,C09DA03,1,정,462,전문,1
5350,658602040,C09DA03,1,정,462,전문,1
5351,641803860,C09DA03,1,정,462,전문,1
5352,649805390,C09DA03,1,정,462,전문,1
5353,625200610,C09DA03,1,정,462,전문,1
5354,640902530,C09DA03,1,정,462,전문,1
5355,647302870,C09DA03,1,정,462,전문,1
5356,645403770,C09DA03,1,정,462,전문,1
5357,644002150,C09DA03,1,정,462,전문,1
5358,642001680,C09DA03,1,정,462,전문,1
5359,694001270,C09DA03,1,정,462,전문,1
5360,656004750,C09DA03,1,정,462,전문,1
5361,670501570,C09DA03,1,정,462,전문,1
5362,57600090,C09DA03,1,정,462,전문,1
5363,649702450,C09DA03,1,정,462,전문,1
5364,650202760,C09DA03,1,정,472,전문,1
5365,648202350,C09DA03,1,정,477,전문,1
5366,669804110,C09DA03,1,정,531,전문,1
5367,648506710,C09DA03,1,정,534,전문,1
5368,642506550,C09DA03,1,정,543,전문,1
5369,657804540,C09DA03,1,정,543,전문,1
5370,642903970,C09DA03,1,정,543,전문,1
5371,645903760,C09DA03,1,정,544,전문,1
5372,648103110,C09DA03,1,정,544,전문,1
5373,653803090,C09DA03,1,정,544,전문,1
5374,671804220,C09DA03,1,정,544,전문,1
5375,653601060,C09DA03,1,정,544,전문,1
5376,642103970,C09DA03,1,정,544,전문,1
5377,644308200,C09DA03,1,정,544,전문,1
5378,643304910,C09DA03,1,정,544,전문,1
5379,670104030,C09DA03,1,정,544,전문,1
5380,643102430,C09DA03,1,정,635,전문,1
5381,654002270,C09DA03,1,정,636,전문,1
5382,647802920,C09DA03,1,정,636,전문,1
5383,671804210,C09DA03,1,정,636,전문,1
5384,642402090,C09DA03,1,정,636,전문,1
5385,640005910,C09DA03,1,정,689,전문,1
5386,641805050,C09DA03,1,정,706,전문,1
5387,648202360,C09DA03,1,정,762,전문,1
5388,645903750,C09DA03,1,정,762,전문,1
5389,652902290,C09DA03,1,정,762,전문,1
5390,644912400,C09DA03,1,정,762,전문,1
5391,651502560,C09DA03,1,정,782,전문,1
5392,652601730,C09DA03,1,정,785,전문,1
5393,669501770,C09DA03,1,정,785,전문,1
5394,653401550,C09DA03,1,정,785,전문,1
5395,642001690,C09DA03,1,정,785,전문,1
5396,649805370,C09DA03,1,정,785,전문,1
5397,645403780,C09DA03,1,정,785,전문,1
5398,658602050,C09DA03,1,정,785,전문,1
5399,625200600,C09DA03,1,정,785,전문,1
5400,694001250,C09DA03,1,정,785,전문,1
5401,656004760,C09DA03,1,정,785,전문,1
5402,670501560,C09DA03,1,정,785,전문,1
5403,57600100,C09DA03,1,정,785,전문,1
5404,644004470,C09DA03,1,정,785,전문,1
5405,649702460,C09DA03,1,정,785,전문,1
5406,669804100,C09DA03,1,정,786,전문,1
5407,650202750,C09DA03,1,정,786,전문,1
5408,643304900,C09DA03,1,정,786,전문,1
5409,648103100,C09DA03,1,정,829,전문,1
5410,642103980,C09DA03,1,정,830,전문,1
5411,642506560,C09DA03,1,정,831,전문,1
5412,642903980,C09DA03,1,정,831,전문,1
5413,657804530,C09DA03,1,정,831,전문,1
5414,653601050,C09DA03,1,정,921,전문,1
5415,670104020,C09DA03,1,정,924,전문,1
5416,58200410,C09CA07,1,정,220,전문,1
5417,641704100,C09CA07,1,정,290,전문,1
5418,647303490,C09CA07,1,정,305,전문,1
5419,659900480,C09CA07,1,정,336,전문,1
5420,660702390,C09CA07,1,정,339,전문,1
5421,622804760,C09CA07,1,정,362,전문,1
5422,652602880,C09CA07,1,정,362,전문,1
5423,653805330,C09CA07,1,정,362,전문,1
5424,645305970,C09CA07,1,정,362,전문,1
5425,642705440,C09CA07,1,정,362,전문,1
5426,654304960,C09CA07,1,정,362,전문,1
5427,644102640,C09CA07,1,정,362,전문,1
5428,693901770,C09CA07,1,정,362,전문,1
5429,648602730,C09CA07,1,정,362,전문,1
5430,655403150,C09CA07,1,정,362,전문,1
5431,670701690,C09CA07,1,정,362,전문,1
5432,649102640,C09CA07,1,정,362,전문,1
5433,669906790,C09CA07,1,정,362,전문,1
5434,651602010,C09CA07,1,정,362,전문,1
5435,670401400,C09CA07,1,정,362,전문,1
5436,665002130,C09CA07,1,정,362,전문,1
5437,645906160,C09CA07,1,정,362,전문,1
5438,647204980,C09CA07,1,정,362,전문,1
5439,644003950,C09CA07,1,정,362,전문,1
5440,698503860,C09CA07,1,정,362,전문,1
5441,654005170,C09CA07,1,정,362,전문,1
5442,649507790,C09CA07,1,정,362,전문,1
5443,670104330,C09CA07,1,정,362,전문,1
5444,649001860,C09CA07,1,정,362,전문,1
5445,652904110,C09CA07,1,정,362,전문,1
5446,670501460,C09CA07,1,정,362,전문,1
5447,694002270,C09CA07,1,정,362,전문,1
5448,650205110,C09CA07,1,정,362,전문,1
5449,650303860,C09CA07,1,정,362,전문,1
5450,658204220,C09CA07,1,정,362,전문,1
5451,645605030,C09CA07,1,정,362,전문,1
5452,643104740,C09CA07,1,정,362,전문,1
5453,53300700,C09CA07,1,정,362,전문,1
5454,658106790,C09CA07,1,정,362,전문,1
5455,623005210,C09CA07,1,정,362,전문,1
5456,640903860,C09CA07,1,정,362,전문,1
5457,653103460,C09CA07,1,정,362,전문,1
5458,661905390,C09CA07,1,정,362,전문,1
5459,625501030,C09CA07,1,정,362,전문,1
5460,60500520,C09CA07,1,정,362,전문,1
5461,73000290,C09CA07,1,정,362,전문,1
5462,665508400,C09CA07,1,정,362,전문,1
5463,653405080,C09CA07,1,정,362,전문,1
5464,645403890,C09CA07,1,정,384,전문,1
5465,657805580,C09CA07,1,정,395,전문,1
5466,643902880,C09CA07,1,정,415,전문,1
5467,653500340,C09CA07,1,정,415,전문,1
5468,649807340,C09CA07,1,정,416,전문,1
5469,644501760,C09CA07,1,정,417,전문,1
5470,678600220,C09CA07,1,정,421,전문,1
5471,648506900,C09CA07,1,정,422,전문,1
5472,641806570,C09CA07,1,정,423,전문,1
5473,642904550,C09CA07,1,정,425,전문,1
5474,640005970,C09CA07,1,정,425,전문,1
5475,646004770,C09CA07,1,정,426,전문,1
5476,658602860,C09CA07,1,정,426,전문,1
5477,643306140,C09CA07,1,정,426,전문,1
5478,671702990,C09CA07,1,정,426,전문,1
5479,651204930,C09CA07,1,정,426,전문,1
5480,54800280,C09CA07,1,정,426,전문,1
5481,58800760,C09CA07,1,정,426,전문,1
5482,59000760,C09CA07,1,정,426,전문,1
5483,663608530,C09CA07,1,정,426,전문,1
5484,58200360,C09CA07,1,정,299,전문,1
5485,641704110,C09CA07,1,정,390,전문,1
5486,622804770,C09CA07,1,정,487,전문,1
5487,659900470,C09CA07,1,정,487,전문,1
5488,644501750,C09CA07,1,정,487,전문,1
5489,653805320,C09CA07,1,정,487,전문,1
5490,645305960,C09CA07,1,정,487,전문,1
5491,644102650,C09CA07,1,정,487,전문,1
5492,693901830,C09CA07,1,정,487,전문,1
5493,648602740,C09CA07,1,정,487,전문,1
5494,655403020,C09CA07,1,정,487,전문,1
5495,670701680,C09CA07,1,정,487,전문,1
5496,669906800,C09CA07,1,정,487,전문,1
5497,651602060,C09CA07,1,정,487,전문,1
5498,670401220,C09CA07,1,정,487,전문,1
5499,665002140,C09CA07,1,정,487,전문,1
5500,645906170,C09CA07,1,정,487,전문,1
5501,649103430,C09CA07,1,정,487,전문,1
5502,647204960,C09CA07,1,정,487,전문,1
5503,698503850,C09CA07,1,정,487,전문,1
5504,644004000,C09CA07,1,정,487,전문,1
5505,647303480,C09CA07,1,정,487,전문,1
5506,654005160,C09CA07,1,정,487,전문,1
5507,670104340,C09CA07,1,정,487,전문,1
5508,652904150,C09CA07,1,정,487,전문,1
5509,670501430,C09CA07,1,정,487,전문,1
5510,694002280,C09CA07,1,정,487,전문,1
5511,650205100,C09CA07,1,정,487,전문,1
5512,650303870,C09CA07,1,정,487,전문,1
5513,658204230,C09CA07,1,정,487,전문,1
5514,645605040,C09CA07,1,정,487,전문,1
5515,643104750,C09CA07,1,정,487,전문,1
5516,53300710,C09CA07,1,정,487,전문,1
5517,658106800,C09CA07,1,정,487,전문,1
5518,640903870,C09CA07,1,정,487,전문,1
5519,653103450,C09CA07,1,정,487,전문,1
5520,625501040,C09CA07,1,정,487,전문,1
5521,60500510,C09CA07,1,정,487,전문,1
5522,73000280,C09CA07,1,정,487,전문,1
5523,665508410,C09CA07,1,정,487,전문,1
5524,653405090,C09CA07,1,정,487,전문,1
5525,645403880,C09CA07,1,정,514,전문,1
5526,657805540,C09CA07,1,정,531,전문,1
5527,652602870,C09CA07,1,정,551,전문,1
5528,653500350,C09CA07,1,정,552,전문,1
5529,643902890,C09CA07,1,정,552,전문,1
5530,649807350,C09CA07,1,정,557,전문,1
5531,678600190,C09CA07,1,정,565,전문,1
5532,640005960,C09CA07,1,정,566,전문,1
5533,641806600,C09CA07,1,정,568,전문,1
5534,642904560,C09CA07,1,정,570,전문,1
5535,648506800,C09CA07,1,정,572,전문,1
5536,646004780,C09CA07,1,정,573,전문,1
5537,660702870,C09CA07,1,정,573,전문,1
5538,658602700,C09CA07,1,정,573,전문,1
5539,643306150,C09CA07,1,정,573,전문,1
5540,671703000,C09CA07,1,정,573,전문,1
5541,651204970,C09CA07,1,정,573,전문,1
5542,54800290,C09CA07,1,정,573,전문,1
5543,58800410,C09CA07,1,정,573,전문,1
5544,59000800,C09CA07,1,정,573,전문,1
5545,663608520,C09CA07,1,정,573,전문,1
5546,643308600,C09CA07,1,정,284,전문,1
5547,651206010,C09CA07,1,정,284,전문,1
5548,693902730,C09DA04,1,정,415,전문,1
5549,651903470,C09DA04,1,정,415,전문,1
5550,653005050,C09DA04,1,정,415,전문,1
5551,640005850,C09DA04,1,정,422,전문,1
5552,648506540,C09DA04,1,정,454,전문,1
5553,652101260,C09DA04,1,정,458,전문,1
5554,653102120,C09DA04,1,정,471,전문,1
5555,651201480,C09DA04,1,정,488,전문,1
5556,643504390,C09DA04,1,정,488,전문,1
5557,650202990,C09DA04,1,정,488,전문,1
5558,650203000,C09DA04,1,정,716,전문,1
5559,651903460,C09DA04,1,정,730,전문,1
5560,640005860,C09DA04,1,정,763,전문,1
5561,693902720,C09DA04,1,정,809,전문,1
5562,653005040,C09DA04,1,정,809,전문,1
5563,651202620,C09DA04,1,정,812,전문,1
5564,643504400,C09DA04,1,정,812,전문,1
5565,652101270,C09DA04,1,정,952,전문,1
5566,643505380,C09DA06,1,정,527,전문,1
5567,663603050,C09DA06,1,정,586,전문,1
5568,654002300,C09DA06,1,정,649,전문,1
5569,642801980,C09DA06,1,정,652,전문,1
5570,645701510,C09DA06,1,정,652,전문,1
5571,660702260,C09DA06,1,정,652,전문,1
5572,670604580,C09DA06,1,정,652,전문,1
5573,648504990,C09DA06,1,정,652,전문,1
5574,665001240,C09DA06,1,정,703,전문,1
5575,649101550,C09DA06,1,정,720,전문,1
5576,643605650,C09DA06,1,정,720,전문,1
5577,694003030,C09DA06,1,정,720,전문,1
5578,643305240,C09DA06,1,정,725,전문,1
5579,649804400,C09DA06,1,정,725,전문,1
5580,693200650,C09DA06,1,정,725,전문,1
5581,657805340,C09DA06,1,정,725,전문,1
5582,670400940,C09DA06,1,정,725,전문,1
5583,664901330,C09DA06,1,정,725,전문,1
5584,642903960,C09DA06,1,정,747,전문,1
5585,648102980,C09DA06,1,정,747,전문,1
5586,642403180,C09DA06,1,정,747,전문,1
5587,650700410,C09DA06,1,정,852,전문,1
5588,693901660,C09DA06,1,정,853,전문,1
5589,656003640,C09DA06,1,정,853,전문,1
5590,652101330,C09CA02,1,정,785,전문,1
5591,641704480,C09DA07,1,정,292,전문,1
5592,648506850,C09DA07,1,정,365,전문,1
5593,652602820,C09DA07,1,정,365,전문,1
5594,645305980,C09DA07,1,정,365,전문,1
5595,644501720,C09DA07,1,정,365,전문,1
5596,644102670,C09DA07,1,정,365,전문,1
5597,670605420,C09DA07,1,정,365,전문,1
5598,657805590,C09DA07,1,정,365,전문,1
5599,648602800,C09DA07,1,정,365,전문,1
5600,655402880,C09DA07,1,정,365,전문,1
5601,659900420,C09DA07,1,정,365,전문,1
5602,651602040,C09DA07,1,정,365,전문,1
5603,670401500,C09DA07,1,정,365,전문,1
5604,645906190,C09DA07,1,정,365,전문,1
5605,651204980,C09DA07,1,정,365,전문,1
5606,698503900,C09DA07,1,정,365,전문,1
5607,647303510,C09DA07,1,정,365,전문,1
5608,654005200,C09DA07,1,정,365,전문,1
5609,649104170,C09DA07,1,정,365,전문,1
5610,649807360,C09DA07,1,정,365,전문,1
5611,645605020,C09DA07,1,정,365,전문,1
5612,694002300,C09DA07,1,정,365,전문,1
5613,670104370,C09DA07,1,정,365,전문,1
5614,670501820,C09DA07,1,정,365,전문,1
5615,658107570,C09DA07,1,정,365,전문,1
5616,640903910,C09DA07,1,정,365,전문,1
5617,693903110,C09DA07,1,정,365,전문,1
5618,623005960,C09DA07,1,정,365,전문,1
5619,644004440,C09DA07,1,정,365,전문,1
5620,58200740,C09DA07,1,정,365,전문,1
5621,645210230,C09DA07,1,정,365,전문,1
5622,625501180,C09DA07,1,정,365,전문,1
5623,60500580,C09DA07,1,정,365,전문,1
5624,652904550,C09DA07,1,정,365,전문,1
5625,658604650,C09DA07,1,정,365,전문,1
5626,645403930,C09DA07,1,정,405,전문,1
5627,678600050,C09DA07,1,정,425,전문,1
5628,643902830,C09DA07,1,정,426,전문,1
5629,641806590,C09DA07,1,정,427,전문,1
5630,653500360,C09DA07,1,정,429,전문,1
5631,642904620,C09DA07,1,정,429,전문,1
5632,698001110,C09DA07,1,정,429,전문,1
5633,640005940,C09DA07,1,정,429,전문,1
5634,643305660,C09DA07,1,정,429,전문,1
5635,660703160,C09DA07,1,정,429,전문,1
5636,641704430,C09DA07,1,정,390,전문,1
5637,652602830,C09DA07,1,정,487,전문,1
5638,645305990,C09DA07,1,정,487,전문,1
5639,644501710,C09DA07,1,정,487,전문,1
5640,670605410,C09DA07,1,정,487,전문,1
5641,648506860,C09DA07,1,정,487,전문,1
5642,644102660,C09DA07,1,정,487,전문,1
5643,657805600,C09DA07,1,정,487,전문,1
5644,648602810,C09DA07,1,정,487,전문,1
5645,655402890,C09DA07,1,정,487,전문,1
5646,659900430,C09DA07,1,정,487,전문,1
5647,651602050,C09DA07,1,정,487,전문,1
5648,670401480,C09DA07,1,정,487,전문,1
5649,645906180,C09DA07,1,정,487,전문,1
5650,651204990,C09DA07,1,정,487,전문,1
5651,698503880,C09DA07,1,정,487,전문,1
5652,647303520,C09DA07,1,정,487,전문,1
5653,654005210,C09DA07,1,정,487,전문,1
5654,649104160,C09DA07,1,정,487,전문,1
5655,649807370,C09DA07,1,정,487,전문,1
5656,645605010,C09DA07,1,정,487,전문,1
5657,694002310,C09DA07,1,정,487,전문,1
5658,670104380,C09DA07,1,정,487,전문,1
5659,670501810,C09DA07,1,정,487,전문,1
5660,658107580,C09DA07,1,정,487,전문,1
5661,640903900,C09DA07,1,정,487,전문,1
5662,693903120,C09DA07,1,정,487,전문,1
5663,644004430,C09DA07,1,정,487,전문,1
5664,625501170,C09DA07,1,정,487,전문,1
5665,60500480,C09DA07,1,정,487,전문,1
5666,652904560,C09DA07,1,정,487,전문,1
5667,658604660,C09DA07,1,정,487,전문,1
5668,643902840,C09DA07,1,정,571,전문,1
5669,645403920,C09DA07,1,정,572,전문,1
5670,641806580,C09DA07,1,정,572,전문,1
5671,653500370,C09DA07,1,정,573,전문,1
5672,642904630,C09DA07,1,정,573,전문,1
5673,698001130,C09DA07,1,정,573,전문,1
5674,640005950,C09DA07,1,정,573,전문,1
5675,643305690,C09DA07,1,정,573,전문,1
5676,678600060,C09DA07,1,정,573,전문,1
5677,660703050,C09DA07,1,정,573,전문,1
5678,652602930,C09DA07,1,정,549,전문,1
5679,643902940,C09DA07,1,정,642,전문,1
5680,642904580,C09DA07,1,정,646,전문,1
5681,643305770,C09DA07,1,정,646,전문,1
5682,652101400,C09BB05,1,정,956,전문,1
5683,652101410,C09BB05,1,정,1068,전문,1
5684,644102170,C08CA01,1,캡슐,185,전문,1
5685,642101140,C08CA01,1,캡슐,188,전문,1
5686,655601130,C08CA01,1,정,115,전문,1
5687,642703460,C08CA01,1,정,135,전문,1
5688,648200430,C08CA01,1,정,151,전문,1
5689,643301800,C08CA01,1,정,175,전문,1
5690,653001370,C08CA01,1,정,175,전문,1
5691,657300150,C08CA01,1,정,181,전문,1
5692,670300970,C08CA01,1,정,182,전문,1
5693,663601400,C08CA01,1,정,184,전문,1
5694,644802280,C08CA01,1,정,184,전문,1
5695,644102180,C08CA01,1,정,185,전문,1
5696,649100070,C08CA01,1,정,186,전문,1
5697,640900530,C08CA01,1,정,186,전문,1
5698,671802230,C08CA01,1,정,186,전문,1
5699,657800070,C08CA01,1,정,187,전문,1
5700,656700550,C08CA01,1,정,187,전문,1
5701,658600800,C08CA01,1,정,187,전문,1
5702,654300210,C08CA01,1,정,188,전문,1
5703,649601570,C08CA01,1,정,188,전문,1
5704,645902260,C08CA01,1,정,188,전문,1
5705,642101120,C08CA01,1,정,188,전문,1
5706,670101450,C08CA01,1,정,188,전문,1
5707,52401430,C08CA01,1,정,198,전문,1
5708,642101130,C08CA01,1,캡슐,172,전문,1
5709,643501600,C08CA01,1,정,392,전문,1
5710,643508230,C08CA01,1,정,261,전문,1
5711,652101340,C09DA02,1,정,790,전문,1
5712,640002890,C08CA01,1,정,384,전문,1
5713,73001220,C09CA08,1,정,354,전문,1
5714,669906510,C09CA08,1,정,354,전문,1
5715,665001480,C09CA08,1,정,354,전문,1
5716,650302740,C09CA08,1,정,354,전문,1
5717,641704130,C09CA08,1,정,354,전문,1
5718,646003510,C09CA08,1,정,354,전문,1
5719,625200680,C09CA08,1,정,354,전문,1
5720,645404080,C09CA08,1,정,354,전문,1
5721,649404280,C09CA08,1,정,354,전문,1
5722,670103210,C09CA08,1,정,354,전문,1
5723,657804640,C09CA08,1,정,354,전문,1
5724,660702450,C09CA08,1,정,354,전문,1
5725,670400970,C09CA08,1,정,354,전문,1
5726,649101960,C09CA08,1,정,354,전문,1
5727,654005240,C09CA08,1,정,354,전문,1
5728,696601970,C09CA08,1,정,354,전문,1
5729,649605530,C09CA08,1,정,354,전문,1
5730,60500650,C09CA08,1,정,354,전문,1
5731,651903500,C09CA08,1,정,380,전문,1
5732,693901510,C09CA08,1,정,387,전문,1
5733,671703280,C09CA08,1,정,407,전문,1
5734,661903980,C09CA08,1,정,409,전문,1
5735,698502100,C09CA08,1,정,412,전문,1
5736,641602000,C09CA08,1,정,414,전문,1
5737,644308140,C09CA08,1,정,415,전문,1
5738,644913290,C09CA08,1,정,415,전문,1
5739,651503280,C09CA08,1,정,416,전문,1
5740,643306000,C09CA08,1,정,416,전문,1
5741,644003130,C09CA08,1,정,416,전문,1
5742,647803490,C09CA08,1,정,416,전문,1
5743,663604840,C09CA08,1,정,416,전문,1
5744,653402240,C09CA08,1,정,416,전문,1
5745,649805250,C09CA08,1,정,416,전문,1
5746,680900170,C09CA08,1,정,416,전문,1
5747,640902300,C09CA08,1,정,416,전문,1
5748,642904790,C09CA08,1,정,416,전문,1
5749,645603980,C09CA08,1,정,416,전문,1
5750,649505950,C09CA08,1,정,416,전문,1
5751,651203560,C09CA08,1,정,416,전문,1
5752,698504850,C09CA08,1,정,155,전문,1
5753,651903520,C09CA08,1,정,182,전문,1
5754,644003140,C09CA08,1,정,227,전문,1
5755,641704170,C09CA08,1,정,227,전문,1
5756,645404070,C09CA08,1,정,227,전문,1
5757,73001240,C09CA08,1,정,235,전문,1
5758,693901550,C09CA08,1,정,235,전문,1
5759,60500640,C09CA08,1,정,235,전문,1
5760,650302750,C09CA08,1,정,235,전문,1
5761,625200670,C09CA08,1,정,235,전문,1
5762,657804630,C09CA08,1,정,235,전문,1
5763,654005250,C09CA08,1,정,235,전문,1
5764,669906520,C09CA08,1,정,235,전문,1
5765,670104660,C09CA08,1,정,235,전문,1
5766,671704140,C09CA08,1,정,272,전문,1
5767,644913280,C09CA08,1,정,276,전문,1
5768,643305990,C09CA08,1,정,277,전문,1
5769,647803480,C09CA08,1,정,277,전문,1
5770,644308130,C09CA08,1,정,277,전문,1
5771,653402230,C09CA08,1,정,277,전문,1
5772,680900150,C09CA08,1,정,277,전문,1
5773,641601990,C09CA08,1,정,277,전문,1
5774,642904770,C09CA08,1,정,277,전문,1
5775,73001210,C09CA08,1,정,406,전문,1
5776,693901570,C09CA08,1,정,406,전문,1
5777,645404090,C09CA08,1,정,406,전문,1
5778,654005230,C09CA08,1,정,406,전문,1
5779,60500660,C09CA08,1,정,406,전문,1
5780,644913300,C09CA08,1,정,469,전문,1
5781,641602010,C09CA08,1,정,472,전문,1
5782,671704150,C09CA08,1,정,473,전문,1
5783,644003160,C09CA08,1,정,478,전문,1
5784,680900160,C09CA08,1,정,478,전문,1
5785,654001530,C07BB07,1,정,121,전문,1
5786,654001540,C07BB07,1,정,172,전문,1
5787,654001520,C07BB07,1,정,250,전문,1
5788,641702980,C08CA01,1,정,181,전문,1
5789,664900390,C08CA01,1,정,218,전문,1
5790,678600980,C08CA01,1,정,218,전문,1
5791,671700760,C08CA01,1,정,222,전문,1
5792,652601200,C08CA01,1,정,257,전문,1
5793,652601190,C08CA01,1,정,421,전문,1
5794,642502930,C08CA01,1,정,385,전문,1
5795,642901260,C08CA01,1,정,324,전문,1
5796,641601410,C08CA01,1,정,412,전문,1
5797,650200390,C07AB11,1,정,152,전문,1
5798,650200380,C07AB11,1,정,92,전문,1
5799,641802290,C08CA17,1,정,312,전문,1
5800,657805370,C08CA17,1,정,312,전문,1
